cohort,target_depth,spread,deep_type,seed,method,n_cells,n_genes_expressed,realised_spread,top_share,top_type,deep_wins,deep_type_share,shallowest_type,rho_depth_share,p_depth_share,rho_detection_share,markers_correct,markers_total,perm_p,null_mean,per_lineage
HCC,5629.6,10,NK_cytotoxic_T,2,raw_mean,12029,58003,10.073476791381836,0.6567418926607245,NK_cytotoxic_T,1.0,0.6567418926607245,Endothelial_stromal,0.942857142857143,0.004804664723032,0.942857142857143,13,22,0.0005,5.6245,B_cell 2/5; Hepatocyte 4/5; Macrophage 1/6; NK_cytotoxic_T 6/6
HCC,5629.6,10,NK_cytotoxic_T,2,zscale_mean,12029,58003,10.073476791381836,0.6303294657172905,NK_cytotoxic_T,1.0,0.6303294657172905,Endothelial_stromal,0.942857142857143,0.004804664723032,0.942857142857143,13,22,0.0,5.6675,B_cell 2/5; Hepatocyte 4/5; Macrophage 1/6; NK_cytotoxic_T 6/6
HCC,5629.6,10,NK_cytotoxic_T,2,lognorm_mean,12029,58003,10.073476791381836,0.3652742099546575,NK_cytotoxic_T,1.0,0.3652742099546575,Endothelial_stromal,0.7714285714285715,0.0723965014577259,0.7714285714285715,17,22,0.0,5.18,B_cell 5/5; Hepatocyte 4/5; Macrophage 3/6; NK_cytotoxic_T 5/6
HCC,5629.6,10,NK_cytotoxic_T,2,pseudobulk_cpm,12029,58003,10.073476791381836,0.2397634605106632,Hepatocyte,0.0,0.1299070737720462,Endothelial_stromal,-0.7714285714285715,0.0723965014577259,-0.7714285714285715,18,22,0.0,5.0335,B_cell 4/5; Hepatocyte 4/5; Macrophage 5/6; NK_cytotoxic_T 5/6
HCC,5629.6,10,NK_cytotoxic_T,2,cpm_mean,12029,58003,10.073476791381836,0.2460907194455459,Hepatocyte,0.0,0.1304760098615588,Endothelial_stromal,-0.7714285714285715,0.0723965014577259,-0.7714285714285715,18,22,0.0,5.0165,B_cell 4/5; Hepatocyte 4/5; Macrophage 5/6; NK_cytotoxic_T 5/6
HCC,5629.6,20,NK_cytotoxic_T,2,raw_mean,12029,57906,20.299638748168945,0.5986944358097607,NK_cytotoxic_T,1.0,0.5986944358097607,Macrophage,0.942857142857143,0.004804664723032,0.942857142857143,7,22,0.0395,4.6335,B_cell 1/5; Hepatocyte 0/5; Macrophage 0/6; NK_cytotoxic_T 6/6
HCC,5629.6,20,NK_cytotoxic_T,2,zscale_mean,12029,57906,20.299638748168945,0.5743446274997409,NK_cytotoxic_T,1.0,0.5743446274997409,Macrophage,0.942857142857143,0.004804664723032,0.942857142857143,7,22,0.011,4.029,B_cell 1/5; Hepatocyte 0/5; Macrophage 0/6; NK_cytotoxic_T 6/6
HCC,5629.6,20,NK_cytotoxic_T,2,lognorm_mean,12029,57906,20.299638748168945,0.3981452699202155,NK_cytotoxic_T,1.0,0.3981452699202155,Macrophage,0.8285714285714287,0.0415626822157433,0.8285714285714287,9,22,0.0,3.709,B_cell 1/5; Hepatocyte 2/5; Macrophage 0/6; NK_cytotoxic_T 6/6
HCC,5629.6,20,NK_cytotoxic_T,2,pseudobulk_cpm,12029,57906,20.299638748168945,0.2419438400165786,Hepatocyte,0.0,0.1313162711981487,Macrophage,-0.6571428571428573,0.1561749271137024,-0.6571428571428573,19,22,0.0,5.0945,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,20,NK_cytotoxic_T,2,cpm_mean,12029,57906,20.299638748168945,0.2434635443650053,Hepatocyte,0.0,0.1314198874037232,Macrophage,-0.6571428571428573,0.1561749271137024,-0.6571428571428573,18,22,0.0,5.1475,B_cell 4/5; Hepatocyte 3/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,40,NK_cytotoxic_T,2,raw_mean,12029,57853,41.96268844604492,0.594091922631497,NK_cytotoxic_T,1.0,0.594091922631497,CD4_T,1.0,0.0,1.0,11,22,0.0,5.7005,B_cell 1/5; Hepatocyte 4/5; Macrophage 0/6; NK_cytotoxic_T 6/6
HCC,5629.6,40,NK_cytotoxic_T,2,zscale_mean,12029,57853,41.96268844604492,0.5651392321919347,NK_cytotoxic_T,1.0,0.5651392321919347,CD4_T,1.0,0.0,1.0,11,22,0.001,5.6615,B_cell 1/5; Hepatocyte 4/5; Macrophage 0/6; NK_cytotoxic_T 6/6
HCC,5629.6,40,NK_cytotoxic_T,2,lognorm_mean,12029,57853,41.96268844604492,0.4369004200300762,Hepatocyte,0.0,0.3945517086408656,CD4_T,0.942857142857143,0.004804664723032,0.942857142857143,18,22,0.0,5.5605,B_cell 5/5; Hepatocyte 4/5; Macrophage 3/6; NK_cytotoxic_T 6/6
HCC,5629.6,40,NK_cytotoxic_T,2,pseudobulk_cpm,12029,57853,41.96268844604492,0.246659637356749,Hepatocyte,0.0,0.1185245363248232,CD4_T,-0.0857142857142857,0.8717434402332361,-0.0857142857142857,20,22,0.0,5.0205,B_cell 5/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,40,NK_cytotoxic_T,2,cpm_mean,12029,57853,41.96268844604492,0.2413876549185003,Hepatocyte,0.0,0.1200456328971704,CD4_T,-0.0857142857142857,0.8717434402332361,-0.0857142857142857,20,22,0.0,5.015,B_cell 5/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
LUAD,2679.400000000001,natural,none,-1,raw_mean,53308,18305,3.566100597381592,0.6610215788036056,B_cell,,,Fibroblast,0.8857142857142858,0.0188454810495626,0.942857142857143,23,36,0.0,6.0155,B_cell 6/6; Endothelial 1/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.400000000001,natural,none,-1,zscale_mean,53308,18305,3.566100597381592,0.6462715105162524,B_cell,,,Fibroblast,0.8857142857142858,0.0188454810495626,0.942857142857143,23,36,0.0,6.0085,B_cell 6/6; Endothelial 1/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.400000000001,natural,none,-1,lognorm_mean,53308,18305,3.566100597381592,0.3691341163616498,T_NK,,,Fibroblast,0.942857142857143,0.004804664723032,0.8857142857142858,23,36,0.0,5.9685,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,natural,none,-1,pseudobulk_cpm,53308,18305,3.566100597381592,0.2411909314394974,B_cell,,,Fibroblast,0.6571428571428573,0.1561749271137024,0.7142857142857143,23,36,0.0,6.003,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,natural,none,-1,cpm_mean,53308,18305,3.566100597381592,0.2526085768915597,T_NK,,,Fibroblast,0.5428571428571429,0.2657026239067054,0.4285714285714286,23,36,0.0,6.017,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,1,B_cell,0,raw_mean,53308,18303,1.0159574747085571,0.2838878872316013,T_NK,0.0,0.2087635906681964,Fibroblast,,,0.7714285714285715,24,36,0.0,6.046,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,1,B_cell,0,zscale_mean,53308,18303,1.0159574747085571,0.2839425230836475,T_NK,0.0,0.2105665737857182,Fibroblast,,,0.7714285714285715,24,36,0.0,5.8955,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,1,B_cell,0,lognorm_mean,53308,18303,1.0159574747085571,0.3073813036114298,T_NK,0.0,0.2161394306944216,Fibroblast,,,0.8857142857142858,24,36,0.0,6.0005,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,1,B_cell,0,pseudobulk_cpm,53308,18303,1.0159574747085571,0.252199093044856,T_NK,0.0,0.17751188329782,Fibroblast,,,0.4285714285714286,24,36,0.0,6.012,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,1,B_cell,0,cpm_mean,53308,18303,1.0159574747085571,0.2472818663607059,T_NK,0.0,0.1736873736545921,Fibroblast,,,0.4285714285714286,24,36,0.0,5.9275,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,2,B_cell,0,raw_mean,53308,18300,2.0545732975006104,0.7239890710382514,B_cell,1.0,0.7239890710382514,Fibroblast,1.0,0.0,1.0,24,36,0.0,6.0575,B_cell 6/6; Endothelial 4/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 4/6; T_NK 6/6
LUAD,2679.400000000001,2,B_cell,0,zscale_mean,53308,18300,2.0545732975006104,0.7158469945355191,B_cell,1.0,0.7158469945355191,Fibroblast,1.0,0.0,1.0,24,36,0.0,6.037,B_cell 6/6; Endothelial 4/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 4/6; T_NK 6/6
LUAD,2679.400000000001,2,B_cell,0,lognorm_mean,53308,18300,2.0545732975006104,0.5351912568306011,B_cell,1.0,0.5351912568306011,Fibroblast,1.0,0.0,1.0,24,36,0.0,5.9915,B_cell 6/6; Endothelial 3/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.400000000001,2,B_cell,0,pseudobulk_cpm,53308,18300,2.0545732975006104,0.2432786885245901,T_NK,0.0,0.1718032786885246,Fibroblast,-0.0857142857142857,0.8717434402332361,-0.0857142857142857,24,36,0.0,5.9965,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,2,B_cell,0,cpm_mean,53308,18300,2.0545732975006104,0.2379781420765027,T_NK,0.0,0.1696174863387978,Fibroblast,-0.0857142857142857,0.8717434402332361,-0.0857142857142857,24,36,0.0,5.9365,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,5,B_cell,0,raw_mean,53308,18295,5.2289628982543945,0.8660289696638426,B_cell,1.0,0.8660289696638426,Fibroblast,0.9856107606091624,0.0003090856678496,0.9856107606091624,12,36,0.0005,6.0365,B_cell 6/6; Endothelial 5/6; Epithelial 0/6; Fibroblast 0/6; Macrophage 0/6; T_NK 1/6
LUAD,2679.400000000001,5,B_cell,0,zscale_mean,53308,18295,5.2289628982543945,0.8541678054113145,B_cell,1.0,0.8541678054113145,Fibroblast,1.0,0.0,1.0,13,36,0.0,6.043,B_cell 6/6; Endothelial 5/6; Epithelial 1/6; Fibroblast 0/6; Macrophage 0/6; T_NK 1/6
LUAD,2679.400000000001,5,B_cell,0,lognorm_mean,53308,18295,5.2289628982543945,0.7224924842853239,B_cell,1.0,0.7224924842853239,Fibroblast,1.0,0.0,1.0,23,36,0.0,6.0095,B_cell 6/6; Endothelial 4/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 3/6; T_NK 6/6
LUAD,2679.400000000001,5,B_cell,0,pseudobulk_cpm,53308,18295,5.2289628982543945,0.2277124897512981,T_NK,0.0,0.1579666575567095,Fibroblast,-0.0857142857142857,0.8717434402332361,-0.0857142857142857,24,36,0.0,5.9015,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,5,B_cell,0,cpm_mean,53308,18295,5.2289628982543945,0.2226291336430718,T_NK,0.0,0.156272205520634,Fibroblast,-0.0857142857142857,0.8717434402332361,-0.0857142857142857,24,36,0.0,6.0125,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,10,B_cell,0,raw_mean,53308,18292,10.653386116027832,0.9118193745899849,B_cell,1.0,0.9118193745899849,Fibroblast,0.942857142857143,0.004804664723032,0.942857142857143,12,36,0.0,6.011,B_cell 6/6; Endothelial 4/6; Epithelial 0/6; Fibroblast 0/6; Macrophage 1/6; T_NK 1/6
LUAD,2679.400000000001,10,B_cell,0,zscale_mean,53308,18292,10.653386116027832,0.8986988847583643,B_cell,1.0,0.8986988847583643,Fibroblast,0.942857142857143,0.004804664723032,0.942857142857143,15,36,0.0,5.969,B_cell 6/6; Endothelial 4/6; Epithelial 1/6; Fibroblast 0/6; Macrophage 3/6; T_NK 1/6
LUAD,2679.400000000001,10,B_cell,0,lognorm_mean,53308,18292,10.653386116027832,0.7975071069319921,B_cell,1.0,0.7975071069319921,Fibroblast,0.942857142857143,0.004804664723032,0.942857142857143,17,36,0.0,6.0215,B_cell 6/6; Endothelial 4/6; Epithelial 2/6; Fibroblast 0/6; Macrophage 4/6; T_NK 1/6
LUAD,2679.400000000001,10,B_cell,0,pseudobulk_cpm,53308,18292,10.653386116027832,0.2203148917559589,T_NK,0.0,0.1496829214957358,Fibroblast,-0.5428571428571429,0.2657026239067054,-0.5428571428571429,24,36,0.0,6.022,B_cell 6/6; Endothelial 1/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,10,B_cell,0,cpm_mean,53308,18292,10.653386116027832,0.2165974196369997,T_NK,0.0,0.1477695167286245,Fibroblast,-0.5428571428571429,0.2657026239067054,-0.5428571428571429,24,36,0.0,6.002,B_cell 6/6; Endothelial 1/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,20,B_cell,0,raw_mean,53308,18289,21.73170661926269,0.9378314834053256,B_cell,1.0,0.9378314834053256,Fibroblast,1.0,0.0,1.0,11,36,0.0,5.9805,B_cell 6/6; Endothelial 0/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 0/6; T_NK 1/6
LUAD,2679.400000000001,20,B_cell,0,zscale_mean,53308,18289,21.73170661926269,0.9244901306796436,B_cell,1.0,0.9244901306796436,Fibroblast,0.942857142857143,0.004804664723032,0.942857142857143,14,36,0.0,6.035,B_cell 6/6; Endothelial 0/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 2/6; T_NK 1/6
LUAD,2679.400000000001,20,B_cell,0,lognorm_mean,53308,18289,21.73170661926269,0.8353655202580786,B_cell,1.0,0.8353655202580786,Fibroblast,0.942857142857143,0.004804664723032,0.942857142857143,16,36,0.0,6.011,B_cell 6/6; Endothelial 0/6; Epithelial 6/6; Fibroblast 0/6; Macrophage 3/6; T_NK 1/6
LUAD,2679.400000000001,20,B_cell,0,pseudobulk_cpm,53308,18289,21.73170661926269,0.1998469025097053,T_NK,0.0,0.1318825523538739,Fibroblast,-0.4285714285714286,0.3965014577259473,-0.4285714285714286,22,36,0.0,5.997,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.400000000001,20,B_cell,0,cpm_mean,53308,18289,21.73170661926269,0.1955273661763902,T_NK,0.0,0.1340149816829788,Fibroblast,-0.4285714285714286,0.3965014577259473,-0.4285714285714286,22,36,0.0,6.0115,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.400000000001,40,B_cell,0,raw_mean,53308,18277,41.123077392578125,0.95311046670679,B_cell,1.0,0.95311046670679,Macrophage,0.942857142857143,0.004804664723032,0.942857142857143,8,36,0.1245,6.0145,B_cell 6/6; Endothelial 1/6; Epithelial 1/6; Fibroblast 0/6; Macrophage 0/6; T_NK 0/6
LUAD,2679.400000000001,40,B_cell,0,zscale_mean,53308,18277,41.123077392578125,0.9417847567981616,B_cell,1.0,0.9417847567981616,Macrophage,0.942857142857143,0.004804664723032,0.942857142857143,8,36,0.1345,5.9705,B_cell 6/6; Endothelial 1/6; Epithelial 1/6; Fibroblast 0/6; Macrophage 0/6; T_NK 0/6
LUAD,2679.400000000001,40,B_cell,0,lognorm_mean,53308,18277,41.123077392578125,0.8698364064124309,B_cell,1.0,0.8698364064124309,Macrophage,0.942857142857143,0.004804664723032,0.942857142857143,13,36,0.0005,6.008,B_cell 6/6; Endothelial 3/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 0/6; T_NK 0/6
LUAD,2679.400000000001,40,B_cell,0,pseudobulk_cpm,53308,18277,41.123077392578125,0.2626798708759643,Macrophage,0.0,0.1341029709470919,Macrophage,-0.7142857142857143,0.1107871720116617,-0.7142857142857143,23,36,0.0,5.969,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 1/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.400000000001,40,B_cell,0,cpm_mean,53308,18277,41.123077392578125,0.2622421622804617,Macrophage,0.0,0.1339935437982163,Macrophage,-0.8857142857142858,0.0188454810495626,-0.8857142857142858,21,36,0.0,6.028,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 4/6; T_NK 6/6
LUAD,2679.400000000001,1,B_cell,1,raw_mean,53308,18305,1.0155775547027588,0.2799781480469817,T_NK,0.0,0.2071565146134935,Fibroblast,,,0.7142857142857143,25,36,0.0,5.996,B_cell 6/6; Endothelial 3/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,1,B_cell,1,zscale_mean,53308,18305,1.0155775547027588,0.2807429664026222,T_NK,0.0,0.2092324501502321,Fibroblast,,,0.7142857142857143,24,36,0.0,5.947,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,1,B_cell,1,lognorm_mean,53308,18305,1.0155775547027588,0.3043430756623873,T_NK,0.0,0.2132204315760721,Fibroblast,,,0.7714285714285715,24,36,0.0,5.993,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,1,B_cell,1,pseudobulk_cpm,53308,18305,1.0155775547027588,0.2504780114722753,T_NK,0.0,0.1761813712100519,Fibroblast,,,0.2,25,36,0.0,6.032,B_cell 6/6; Endothelial 3/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,1,B_cell,1,cpm_mean,53308,18305,1.0155775547027588,0.2444687243922425,T_NK,0.0,0.1747609942638623,Fibroblast,,,0.2,25,36,0.0,5.981,B_cell 6/6; Endothelial 3/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,2,B_cell,1,raw_mean,53308,18300,2.005251407623291,0.7599453551912568,B_cell,1.0,0.7599453551912568,Endothelial,0.8285714285714287,0.0415626822157433,0.942857142857143,19,36,0.0,6.0255,B_cell 6/6; Endothelial 0/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 3/6; T_NK 6/6
LUAD,2679.400000000001,2,B_cell,1,zscale_mean,53308,18300,2.005251407623291,0.7466120218579235,B_cell,1.0,0.7466120218579235,Endothelial,0.8285714285714287,0.0415626822157433,0.942857142857143,21,36,0.0,5.972,B_cell 6/6; Endothelial 0/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.400000000001,2,B_cell,1,lognorm_mean,53308,18300,2.005251407623291,0.5004371584699454,B_cell,1.0,0.5004371584699454,Endothelial,0.6,0.208,0.7142857142857143,22,36,0.0,6.037,B_cell 6/6; Endothelial 0/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,2,B_cell,1,pseudobulk_cpm,53308,18300,2.005251407623291,0.244207650273224,T_NK,0.0,0.1707650273224043,Endothelial,0.3142857142857143,0.5440932944606415,0.4285714285714286,23,36,0.0,6.002,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,2,B_cell,1,cpm_mean,53308,18300,2.005251407623291,0.2397814207650273,T_NK,0.0,0.1666666666666666,Endothelial,0.3142857142857143,0.5440932944606415,0.4285714285714286,23,36,0.0,5.9935,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,5,B_cell,1,raw_mean,53308,18300,5.041509628295898,0.928032786885246,B_cell,1.0,0.928032786885246,Macrophage,0.8857142857142858,0.0188454810495626,0.8857142857142858,12,36,0.0,5.919,B_cell 6/6; Endothelial 2/6; Epithelial 3/6; Fibroblast 0/6; Macrophage 0/6; T_NK 1/6
LUAD,2679.400000000001,5,B_cell,1,zscale_mean,53308,18300,5.041509628295898,0.9195081967213116,B_cell,1.0,0.9195081967213116,Macrophage,0.8857142857142858,0.0188454810495626,0.8857142857142858,12,36,0.0005,6.041,B_cell 6/6; Endothelial 2/6; Epithelial 3/6; Fibroblast 0/6; Macrophage 0/6; T_NK 1/6
LUAD,2679.400000000001,5,B_cell,1,lognorm_mean,53308,18300,5.041509628295898,0.8227322404371584,B_cell,1.0,0.8227322404371584,Macrophage,0.7142857142857143,0.1107871720116617,0.7142857142857143,15,36,0.0,5.983,B_cell 6/6; Endothelial 3/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 0/6; T_NK 2/6
LUAD,2679.400000000001,5,B_cell,1,pseudobulk_cpm,53308,18300,5.041509628295898,0.238087431693989,T_NK,0.0,0.1593989071038251,Macrophage,-0.6,0.208,-0.6,22,36,0.0,6.0925,B_cell 5/6; Endothelial 1/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.400000000001,5,B_cell,1,cpm_mean,53308,18300,5.041509628295898,0.2329508196721311,T_NK,0.0,0.1575409836065573,Macrophage,-0.6,0.208,-0.6,21,36,0.0,5.972,B_cell 5/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.400000000001,10,B_cell,1,raw_mean,53308,18292,10.117424011230469,0.9523288869451126,B_cell,1.0,0.9523288869451126,Macrophage,0.942857142857143,0.004804664723032,0.942857142857143,12,36,0.0005,6.034,B_cell 6/6; Endothelial 1/6; Epithelial 3/6; Fibroblast 0/6; Macrophage 0/6; T_NK 2/6
LUAD,2679.400000000001,10,B_cell,1,zscale_mean,53308,18292,10.117424011230469,0.94319921277061,B_cell,1.0,0.94319921277061,Macrophage,0.942857142857143,0.004804664723032,0.942857142857143,13,36,0.0,5.9995,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 0/6; T_NK 2/6
LUAD,2679.400000000001,10,B_cell,1,lognorm_mean,53308,18292,10.117424011230469,0.8560026240979663,B_cell,1.0,0.8560026240979663,Macrophage,0.942857142857143,0.004804664723032,0.942857142857143,18,36,0.0,5.9165,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 1/6; T_NK 6/6
LUAD,2679.400000000001,10,B_cell,1,pseudobulk_cpm,53308,18292,10.117424011230469,0.2192761863109556,Macrophage,0.0,0.147222829652307,Macrophage,-0.2571428571428572,0.6227871720116619,-0.2571428571428572,25,36,0.0,5.954,B_cell 6/6; Endothelial 4/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.400000000001,10,B_cell,1,cpm_mean,53308,18292,10.117424011230469,0.2177454624972665,Macrophage,0.0,0.1448174065165099,Macrophage,-0.2571428571428572,0.6227871720116619,-0.2571428571428572,25,36,0.0,6.0415,B_cell 6/6; Endothelial 4/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.400000000001,20,B_cell,1,raw_mean,53308,18280,20.25757598876953,0.9675601750547046,B_cell,1.0,0.9675601750547046,Macrophage,0.942857142857143,0.004804664723032,0.942857142857143,8,36,0.059,5.97,B_cell 6/6; Endothelial 0/6; Epithelial 1/6; Fibroblast 0/6; Macrophage 0/6; T_NK 1/6
LUAD,2679.400000000001,20,B_cell,1,zscale_mean,53308,18280,20.25757598876953,0.9615426695842452,B_cell,1.0,0.9615426695842452,Macrophage,0.942857142857143,0.004804664723032,0.942857142857143,9,36,0.016,5.9765,B_cell 6/6; Endothelial 1/6; Epithelial 1/6; Fibroblast 0/6; Macrophage 0/6; T_NK 1/6
LUAD,2679.400000000001,20,B_cell,1,lognorm_mean,53308,18280,20.25757598876953,0.900054704595186,B_cell,1.0,0.900054704595186,Macrophage,0.942857142857143,0.004804664723032,0.942857142857143,16,36,0.0,5.9975,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 0/6; T_NK 5/6
LUAD,2679.400000000001,20,B_cell,1,pseudobulk_cpm,53308,18280,20.25757598876953,0.2343544857768052,Macrophage,0.0,0.1348468271334792,Macrophage,-0.4857142857142857,0.3287230320699708,-0.4857142857142857,24,36,0.0,6.014,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,20,B_cell,1,cpm_mean,53308,18280,20.25757598876953,0.2352844638949671,Macrophage,0.0,0.1318380743982494,Macrophage,-0.4857142857142857,0.3287230320699708,-0.4857142857142857,24,36,0.0,6.149,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,40,B_cell,1,raw_mean,53308,18281,41.10769271850586,0.9544882665062088,B_cell,1.0,0.9544882665062088,Macrophage,0.942857142857143,0.004804664723032,0.942857142857143,11,36,0.001,6.0235,B_cell 6/6; Endothelial 0/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 0/6; T_NK 1/6
LUAD,2679.400000000001,40,B_cell,1,zscale_mean,53308,18281,41.10769271850586,0.9431650347355176,B_cell,1.0,0.9431650347355176,Macrophage,0.9856107606091624,0.0003090856678496,0.9856107606091624,12,36,0.0,5.9515,B_cell 6/6; Endothelial 0/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 0/6; T_NK 1/6
LUAD,2679.400000000001,40,B_cell,1,lognorm_mean,53308,18281,41.10769271850586,0.8749521360975877,B_cell,1.0,0.8749521360975877,Macrophage,1.0,0.0,1.0,13,36,0.0,5.976,B_cell 6/6; Endothelial 0/6; Epithelial 6/6; Fibroblast 0/6; Macrophage 0/6; T_NK 1/6
LUAD,2679.400000000001,40,B_cell,1,pseudobulk_cpm,53308,18281,41.10769271850586,0.2558393960943055,Macrophage,0.0,0.125430775121711,Macrophage,-0.7142857142857143,0.1107871720116617,-0.7142857142857143,24,36,0.0,6.106,B_cell 6/6; Endothelial 0/6; Epithelial 5/6; Fibroblast 1/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.400000000001,40,B_cell,1,cpm_mean,53308,18281,41.10769271850586,0.2549094688474372,Macrophage,0.0,0.1237897270390022,Macrophage,-0.7142857142857143,0.1107871720116617,-0.7142857142857143,23,36,0.0,6.0165,B_cell 6/6; Endothelial 0/6; Epithelial 5/6; Fibroblast 1/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.400000000001,1,B_cell,2,raw_mean,53308,18304,1.0148063898086548,0.279993444055944,T_NK,0.0,0.2098994755244755,Fibroblast,,,0.8857142857142858,24,36,0.0,5.99,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
